PurchaseID,Producto,Cantidad,PrecioUnitario,Total
1453,Palmera de Chocolate,8,2.5,20.0
1454,Eclair de Vainilla,3,3.5,10.5
1454,Pan de Chocolate,6,2.0,12.0
1454,Galleta de Avena,6,1.0,6.0
1454,Cheesecake Clásico,1,20.0,20.0
1454,Macaron de Pistacho,5,1.5,7.5
1454,Magdalena de Chocolate,7,1.2,8.4
1454,Palmera de Chocolate,7,2.5,17.5
1454,Cheesecake de Fresa,9,22.0,198.0
1455,Bombón de Chocolate,5,0.8,4.0
1456,Galleta de Avena,1,1.0,1.0
1457,Galleta de Almendra,1,1.2,1.2
1457,Donut de Chocolate,3,1.5,4.5
1457,Palmera de Chocolate,8,2.5,20.0
1457,Macaron de Frambuesa,2,1.5,3.0
1457,Eclair de Chocolate,8,3.5,28.0
1457,Palmera Natural,10,2.0,20.0
1457,Tiramisú Individual,10,4.5,45.0
1458,Roll de Chocolate,10,2.5,25.0
1458,Pan de Chocolate,5,2.0,10.0
1458,Muffin de Plátano,4,2.5,10.0
1458,Galleta de Jengibre,7,1.5,10.5
1458,Eclair de Vainilla,12,3.5,42.0
1458,Berlina de Chocolate,3,2.0,6.0
1458,Tarta de Limón,2,15.0,30.0
1459,Croissant Clásico,3,2.5,7.5
1459,Tarta de Manzana,11,15.0,165.0
1459,Macaron de Pistacho,12,1.5,18.0
1459,Pan de Chocolate,7,2.0,14.0
1459,Galleta de Jengibre,11,1.5,16.5
1460,Mini Tarta de Frutas,7,5.0,35.0
1460,Macaron de Pistacho,1,1.5,1.5
1461,Magdalena Clásica,5,1.0,5.0
1462,Bretzel Dulce,1,2.0,2.0
1462,Napolitana de Crema,6,2.5,15.0
1462,Galleta de Jengibre,5,1.5,7.5
1462,Rosquilla de Anís,3,1.0,3.0
1462,Napolitana de Chocolate,8,2.5,20.0
1463,Palmera Natural,7,2.0,14.0
1464,Roll de Canela,1,2.5,2.5
1464,Berlina de Crema,1,2.0,2.0
1464,Magdalena Clásica,6,1.0,6.0
1464,Galleta de Mantequilla,9,1.0,9.0
1464,Rosquilla de Anís,1,1.0,1.0
1464,Tarta de Limón,12,15.0,180.0
1465,Mini Tarta de Frutas,9,5.0,45.0
1465,Tarta de Manzana,2,15.0,30.0
1465,Palmera de Chocolate,2,2.5,5.0
1465,Magdalena Clásica,4,1.0,4.0
1466,Roll de Chocolate,7,2.5,17.5
1467,Macaron de Vainilla,8,1.5,12.0
1468,Macaron de Vainilla,2,1.5,3.0
1468,Napolitana de Chocolate,9,2.5,22.5
1468,Roll de Chocolate,7,2.5,17.5
1469,Muffin de Arándanos,8,2.5,20.0
1469,Roll de Chocolate,6,2.5,15.0
1470,Tarta de Frutas,7,18.0,126.0
1470,Roll de Chocolate,7,2.5,17.5
1470,Berlina de Chocolate,10,2.0,20.0
1470,Croissant de Chocolate,5,3.0,15.0
1470,Pan de Leche,10,1.0,10.0
1470,Galleta de Chocolate,2,1.0,2.0
1471,Tarta de Chocolate,2,16.0,32.0
1472,Cheesecake Clásico,8,20.0,160.0
1472,Rosquilla de Anís,7,1.0,7.0
1473,Croissant Clásico,5,2.5,12.5
1473,Tiramisú Individual,2,4.5,9.0
1473,Croissant de Chocolate,3,3.0,9.0
1473,Roll de Chocolate,5,2.5,12.5
1473,Palmera Natural,12,2.0,24.0
1473,Muffin de Plátano,3,2.5,7.5
1473,Galleta de Chocolate,4,1.0,4.0
1474,Palmera de Chocolate,12,2.5,30.0
1474,Muffin de Chocolate,12,2.5,30.0
1474,Eclair de Chocolate,3,3.5,10.5
1475,Eclair de Vainilla,4,3.5,14.0
1475,Strudel de Manzana,5,3.5,17.5
1475,Napolitana de Chocolate,8,2.5,20.0
1475,Palmera de Chocolate,8,2.5,20.0
1475,Cheesecake Clásico,6,20.0,120.0
1476,Galleta de Coco,3,1.2,3.6
1476,Palmera Natural,1,2.0,2.0
1476,Galleta de Chocolate,4,1.0,4.0
1477,Galleta de Almendra,10,1.2,12.0
1477,Donut Glaseado,9,1.5,13.5
1477,Macaron de Pistacho,6,1.5,9.0
1477,Galleta de Coco,5,1.2,6.0
1477,Berlina de Chocolate,4,2.0,8.0
1477,Magdalena Clásica,11,1.0,11.0
1477,Tarta de Manzana,6,15.0,90.0
1477,Donut de Chocolate,5,1.5,7.5
1478,Muffin de Chocolate,8,2.5,20.0
1478,Macaron de Frambuesa,4,1.5,6.0
1479,Donut Glaseado,8,1.5,12.0
1480,Magdalena Clásica,11,1.0,11.0
1480,Donut de Chocolate,2,1.5,3.0
1481,Berlina de Crema,5,2.0,10.0
1481,Brownie,12,3.0,36.0
1481,Muffin de Chocolate,8,2.5,20.0
1481,Roll de Canela,5,2.5,12.5
1481,Galleta de Coco,4,1.2,4.8
1481,Napolitana de Chocolate,11,2.5,27.5
1481,Pan de Leche,5,1.0,5.0
1482,Pan de Chocolate,2,2.0,4.0
1483,Galleta de Avena,8,1.0,8.0
1483,Macaron de Chocolate,7,1.5,10.5
1484,Cheesecake de Oreo,12,22.0,264.0
1484,Tarta de Café,8,16.0,128.0
1484,Pan de Chocolate,3,2.0,6.0
1484,Galleta de Coco,9,1.2,10.8
1484,Bretzel Dulce,7,2.0,14.0
1484,Napolitana de Crema,9,2.5,22.5
1485,Magdalena Clásica,12,1.0,12.0
1485,Macaron de Chocolate,6,1.5,9.0
1485,Eclair de Chocolate,12,3.5,42.0
1485,Berlina de Chocolate,8,2.0,16.0
1485,Macaron de Vainilla,2,1.5,3.0
1486,Magdalena Clásica,7,1.0,7.0
1486,Tarta de Café,3,16.0,48.0
1486,Roll de Canela,12,2.5,30.0
1486,Galleta de Chocolate,11,1.0,11.0
1486,Strudel de Manzana,7,3.5,24.5
1486,Galleta de Mantequilla,11,1.0,11.0
1487,Donut Relleno,1,2.0,2.0
1488,Magdalena de Chocolate,2,1.2,2.4
1488,Macaron de Vainilla,10,1.5,15.0
1488,Napolitana de Crema,8,2.5,20.0
1488,Macaron de Frambuesa,3,1.5,4.5
1488,Tarta de Manzana,3,15.0,45.0
1488,Tarta de Chocolate,8,16.0,128.0
1488,Cheesecake de Oreo,11,22.0,242.0
1489,Donut de Chocolate,9,1.5,13.5
1489,Tarta Red Velvet,12,20.0,240.0
1489,Galleta de Chocolate,4,1.0,4.0
1490,Rosquilla de Anís,5,1.0,5.0
1490,Bombón de Chocolate,6,0.8,4.8
1490,Roll de Chocolate,12,2.5,30.0
1490,Cheesecake Clásico,9,20.0,180.0
1491,Tarta de Manzana,4,15.0,60.0
1492,Berlina de Chocolate,7,2.0,14.0
1492,Napolitana de Crema,8,2.5,20.0
1492,Napolitana de Chocolate,11,2.5,27.5
1492,Magdalena Clásica,7,1.0,7.0
1492,Muffin de Plátano,7,2.5,17.5
1492,Eclair de Vainilla,12,3.5,42.0
1493,Galleta de Coco,4,1.2,4.8
1493,Roll de Chocolate,2,2.5,5.0
1493,Donut Relleno,4,2.0,8.0
1493,Palmera Natural,7,2.0,14.0
1493,Tarta de Limón,6,15.0,90.0
1494,Bombón de Chocolate,8,0.8,6.4
1494,Donut Glaseado,4,1.5,6.0
1494,Magdalena de Chocolate,10,1.2,12.0
1494,Eclair de Chocolate,8,3.5,28.0
1495,Donut Relleno,1,2.0,2.0
1495,Bretzel Dulce,6,2.0,12.0
1495,Galleta de Mantequilla,4,1.0,4.0
1496,Tiramisú Individual,12,4.5,54.0
1496,Pan de Chocolate,6,2.0,12.0
1497,Galleta de Almendra,6,1.2,7.2
1497,Bretzel Dulce,8,2.0,16.0
1497,Donut de Chocolate,8,1.5,12.0
1497,Magdalena Clásica,12,1.0,12.0
1497,Galleta de Avena,4,1.0,4.0
1497,Berlina de Chocolate,1,2.0,2.0
1497,Rosquilla de Anís,5,1.0,5.0
1497,Eclair de Chocolate,12,3.5,42.0
1498,Galleta de Mantequilla,7,1.0,7.0
1498,Donut Glaseado,6,1.5,9.0
1498,Eclair de Chocolate,2,3.5,7.0
1499,Tiramisú Individual,10,4.5,45.0
1499,Tarta de Manzana,11,15.0,165.0
1500,Donut de Chocolate,4,1.5,6.0
1500,Donut Glaseado,11,1.5,16.5
1500,Macaron de Vainilla,4,1.5,6.0
1500,Galleta de Jengibre,10,1.5,15.0
1500,Bombón de Chocolate,7,0.8,5.6
1500,Magdalena Clásica,9,1.0,9.0
1501,Croissant Clásico,1,2.5,2.5
1501,Rosquilla de Anís,6,1.0,6.0
1501,Galleta de Mantequilla,3,1.0,3.0
1501,Macaron de Vainilla,6,1.5,9.0
1502,Macaron de Chocolate,7,1.5,10.5
1503,Eclair de Vainilla,4,3.5,14.0
1504,Croissant de Almendras,8,3.5,28.0
1504,Eclair de Vainilla,1,3.5,3.5
1504,Tarta de Chocolate,6,16.0,96.0
1504,Napolitana de Chocolate,2,2.5,5.0
1504,Berlina de Crema,10,2.0,20.0
1504,Pan de Chocolate,6,2.0,12.0
1504,Tarta de Manzana,9,15.0,135.0
1505,Strudel de Manzana,11,3.5,38.5
1505,Tiramisú Individual,12,4.5,54.0
1506,Cheesecake Clásico,9,20.0,180.0
1506,Eclair de Chocolate,4,3.5,14.0
1507,Bombón de Chocolate,12,0.8,9.6
1507,Macaron de Pistacho,11,1.5,16.5
1508,Donut de Chocolate,3,1.5,4.5
1509,Cheesecake de Oreo,1,22.0,22.0
1509,Croissant de Chocolate,6,3.0,18.0
1509,Mini Tarta de Frutas,7,5.0,35.0
1509,Galleta de Avena,12,1.0,12.0
1509,Bretzel Dulce,6,2.0,12.0
1509,Palmera de Chocolate,10,2.5,25.0
1510,Muffin de Arándanos,4,2.5,10.0
1510,Cheesecake de Oreo,11,22.0,242.0
1511,Cheesecake de Fresa,8,22.0,176.0
1511,Tarta Red Velvet,4,20.0,80.0
1511,Cheesecake de Oreo,10,22.0,220.0
1511,Roll de Chocolate,4,2.5,10.0
1511,Pan de Chocolate,1,2.0,2.0
1511,Rosquilla de Anís,1,1.0,1.0
1511,Donut Relleno,12,2.0,24.0
1511,Tarta de Café,7,16.0,112.0
1512,Brownie,3,3.0,9.0
1512,Tarta Red Velvet,11,20.0,220.0
1512,Strudel de Manzana,2,3.5,7.0
1512,Berlina de Chocolate,6,2.0,12.0
1512,Tarta de Chocolate,7,16.0,112.0
1512,Donut Relleno,7,2.0,14.0
1512,Mini Tarta de Frutas,12,5.0,60.0
1513,Donut Glaseado,2,1.5,3.0
1513,Cheesecake Clásico,2,20.0,40.0
1513,Napolitana de Crema,8,2.5,20.0
1513,Galleta de Avena,1,1.0,1.0
1513,Tarta de Chocolate,5,16.0,80.0
1513,Tarta de Manzana,10,15.0,150.0
1513,Berlina de Crema,12,2.0,24.0
1514,Bretzel Dulce,6,2.0,12.0
1514,Donut Glaseado,1,1.5,1.5
1515,Profiterol,8,1.5,12.0
1515,Eclair de Vainilla,6,3.5,21.0
1515,Donut Glaseado,6,1.5,9.0
1515,Tarta de Manzana,8,15.0,120.0
1515,Napolitana de Crema,12,2.5,30.0
1515,Croissant Clásico,10,2.5,25.0
1515,Palmera Natural,1,2.0,2.0
1515,Tarta de Chocolate,8,16.0,128.0
1516,Croissant de Almendras,5,3.5,17.5
1516,Magdalena Clásica,5,1.0,5.0
1517,Galleta de Jengibre,3,1.5,4.5
1517,Cheesecake Clásico,12,20.0,240.0
1517,Tarta de Manzana,4,15.0,60.0
1517,Donut de Chocolate,1,1.5,1.5
1518,Roll de Canela,11,2.5,27.5
1518,Tarta Red Velvet,11,20.0,220.0
1518,Tarta de Frutas,10,18.0,180.0
1518,Tiramisú Individual,11,4.5,49.5
1518,Rosquilla de Anís,6,1.0,6.0
1519,Palmera de Chocolate,12,2.5,30.0
1519,Bretzel Dulce,5,2.0,10.0
1519,Berlina de Crema,12,2.0,24.0
1519,Eclair de Vainilla,6,3.5,21.0
1519,Galleta de Coco,10,1.2,12.0
1519,Cheesecake de Oreo,10,22.0,220.0
1519,Macaron de Frambuesa,8,1.5,12.0
1520,Pan de Leche,2,1.0,2.0
1521,Rosquilla de Anís,11,1.0,11.0
1521,Napolitana de Crema,5,2.5,12.5
1521,Eclair de Vainilla,9,3.5,31.5
1521,Tarta de Chocolate,6,16.0,96.0
1521,Tiramisú Individual,10,4.5,45.0
1521,Magdalena de Chocolate,2,1.2,2.4
1521,Napolitana de Chocolate,8,2.5,20.0
1521,Tarta de Manzana,7,15.0,105.0
1522,Croissant Clásico,5,2.5,12.5
1522,Bretzel Dulce,9,2.0,18.0
1522,Roll de Canela,4,2.5,10.0
1522,Bombón de Chocolate,9,0.8,7.2
1523,Palmera de Chocolate,4,2.5,10.0
1524,Tarta de Chocolate,1,16.0,16.0
1524,Palmera de Chocolate,8,2.5,20.0
1524,Tarta Red Velvet,11,20.0,220.0
1524,Galleta de Jengibre,10,1.5,15.0
1524,Galleta de Almendra,9,1.2,10.8
1524,Napolitana de Chocolate,12,2.5,30.0
1524,Pan de Chocolate,8,2.0,16.0
1524,Tarta de Limón,2,15.0,30.0
1525,Napolitana de Crema,3,2.5,7.5
1525,Palmera de Chocolate,2,2.5,5.0
1525,Tiramisú Individual,12,4.5,54.0
1525,Cheesecake Clásico,11,20.0,220.0
1525,Tarta Red Velvet,12,20.0,240.0
1525,Croissant de Chocolate,1,3.0,3.0
1525,Croissant de Almendras,6,3.5,21.0
1525,Berlina de Chocolate,3,2.0,6.0
1526,Donut Relleno,5,2.0,10.0
1527,Bombón de Chocolate,2,0.8,1.6
1527,Cheesecake de Fresa,2,22.0,44.0
1527,Berlina de Chocolate,12,2.0,24.0
1527,Pan de Chocolate,4,2.0,8.0
1528,Profiterol,5,1.5,7.5
1529,Croissant de Almendras,6,3.5,21.0
1529,Bretzel Dulce,3,2.0,6.0
1529,Donut Glaseado,6,1.5,9.0
1530,Tarta de Limón,6,15.0,90.0
1530,Cheesecake de Fresa,8,22.0,176.0
1530,Strudel de Manzana,5,3.5,17.5
1531,Tarta Red Velvet,6,20.0,120.0
1532,Croissant de Chocolate,6,3.0,18.0
1532,Croissant de Almendras,7,3.5,24.5
1533,Tiramisú Individual,5,4.5,22.5
1534,Galleta de Almendra,2,1.2,2.4
1535,Tarta de Chocolate,11,16.0,176.0
1535,Tarta de Limón,1,15.0,15.0
1535,Cheesecake Clásico,7,20.0,140.0
1536,Galleta de Jengibre,9,1.5,13.5
1536,Eclair de Vainilla,8,3.5,28.0
1536,Roll de Canela,8,2.5,20.0
1536,Magdalena de Chocolate,7,1.2,8.4
1536,Pan de Leche,9,1.0,9.0
1537,Tarta de Chocolate,3,16.0,48.0
1537,Napolitana de Chocolate,9,2.5,22.5
1538,Bombón de Chocolate,1,0.8,0.8
1538,Mini Tarta de Frutas,5,5.0,25.0
1538,Galleta de Coco,7,1.2,8.4
1538,Berlina de Crema,2,2.0,4.0
1539,Tarta de Café,6,16.0,96.0
1539,Macaron de Pistacho,5,1.5,7.5
1539,Galleta de Coco,1,1.2,1.2
1540,Tarta de Chocolate,4,16.0,64.0
1540,Galleta de Coco,2,1.2,2.4
1540,Rosquilla de Anís,6,1.0,6.0
1541,Palmera de Chocolate,10,2.5,25.0
1541,Tarta de Manzana,10,15.0,150.0
1541,Galleta de Avena,7,1.0,7.0
1541,Macaron de Vainilla,12,1.5,18.0
1541,Galleta de Jengibre,4,1.5,6.0
1541,Croissant Clásico,12,2.5,30.0
1541,Donut Glaseado,5,1.5,7.5
1542,Tiramisú Individual,10,4.5,45.0
1542,Eclair de Vainilla,1,3.5,3.5
1542,Bombón de Chocolate,4,0.8,3.2
1542,Croissant Clásico,3,2.5,7.5
1543,Muffin de Chocolate,11,2.5,27.5
1543,Tarta de Café,12,16.0,192.0
1544,Eclair de Chocolate,7,3.5,24.5
1544,Tarta de Limón,3,15.0,45.0
1544,Profiterol,9,1.5,13.5
1544,Tiramisú Individual,9,4.5,40.5
1544,Pan de Chocolate,7,2.0,14.0
1545,Tarta de Limón,6,15.0,90.0
1545,Croissant de Chocolate,6,3.0,18.0
1545,Napolitana de Crema,7,2.5,17.5
1545,Tiramisú Individual,3,4.5,13.5
1545,Donut Relleno,1,2.0,2.0
1545,Cheesecake de Fresa,3,22.0,66.0
1546,Croissant de Almendras,11,3.5,38.5
1546,Tarta de Manzana,7,15.0,105.0
1546,Galleta de Jengibre,3,1.5,4.5
1546,Magdalena Clásica,11,1.0,11.0
1546,Pan de Chocolate,4,2.0,8.0
1546,Tarta Red Velvet,5,20.0,100.0
1547,Cheesecake Clásico,8,20.0,160.0
1547,Cheesecake de Oreo,8,22.0,176.0
1547,Tarta de Café,5,16.0,80.0
1547,Macaron de Frambuesa,4,1.5,6.0
1547,Tarta de Frutas,2,18.0,36.0
1547,Galleta de Mantequilla,6,1.0,6.0
1547,Berlina de Crema,10,2.0,20.0
1548,Roll de Chocolate,1,2.5,2.5
1548,Roll de Canela,6,2.5,15.0
1548,Tiramisú Individual,12,4.5,54.0
1548,Pan de Chocolate,8,2.0,16.0
1549,Pan de Leche,12,1.0,12.0
1549,Berlina de Chocolate,1,2.0,2.0
1549,Tiramisú Individual,2,4.5,9.0
1549,Muffin de Plátano,8,2.5,20.0
1549,Donut Relleno,1,2.0,2.0
1549,Berlina de Crema,2,2.0,4.0
1550,Galleta de Chocolate,5,1.0,5.0
1550,Tarta de Limón,6,15.0,90.0
1550,Brownie,7,3.0,21.0
1550,Bombón de Chocolate,9,0.8,7.2
1550,Palmera Natural,1,2.0,2.0
1550,Galleta de Coco,8,1.2,9.6
1551,Roll de Chocolate,12,2.5,30.0
1551,Berlina de Chocolate,9,2.0,18.0
1551,Eclair de Vainilla,12,3.5,42.0
1551,Tarta de Café,6,16.0,96.0
1551,Eclair de Chocolate,12,3.5,42.0
1551,Tarta de Limón,2,15.0,30.0
1551,Donut de Chocolate,2,1.5,3.0
1552,Mini Tarta de Frutas,9,5.0,45.0
1552,Donut de Chocolate,12,1.5,18.0
1552,Croissant de Chocolate,1,3.0,3.0
1552,Galleta de Coco,1,1.2,1.2
1552,Galleta de Avena,5,1.0,5.0
1552,Croissant de Almendras,5,3.5,17.5
1553,Palmera Natural,9,2.0,18.0
1553,Profiterol,7,1.5,10.5
1553,Berlina de Crema,3,2.0,6.0
1553,Muffin de Chocolate,8,2.5,20.0
1553,Donut de Chocolate,9,1.5,13.5
1554,Magdalena de Chocolate,11,1.2,13.2
1554,Galleta de Avena,2,1.0,2.0
1554,Muffin de Plátano,5,2.5,12.5
1554,Cheesecake de Oreo,10,22.0,220.0
1554,Palmera de Chocolate,11,2.5,27.5
1554,Cheesecake de Fresa,11,22.0,242.0
1554,Macaron de Vainilla,3,1.5,4.5
1554,Donut de Chocolate,3,1.5,4.5
1555,Macaron de Frambuesa,2,1.5,3.0
1555,Berlina de Chocolate,11,2.0,22.0
1555,Brownie,6,3.0,18.0
1555,Muffin de Chocolate,8,2.5,20.0
1555,Galleta de Mantequilla,8,1.0,8.0
1555,Roll de Canela,5,2.5,12.5
1556,Cheesecake de Oreo,12,22.0,264.0
1556,Croissant de Chocolate,8,3.0,24.0
1557,Muffin de Chocolate,12,2.5,30.0
1557,Galleta de Almendra,6,1.2,7.2
1557,Macaron de Chocolate,7,1.5,10.5
1558,Muffin de Arándanos,7,2.5,17.5
1558,Cheesecake Clásico,6,20.0,120.0
1558,Palmera Natural,3,2.0,6.0
1558,Macaron de Chocolate,12,1.5,18.0
1559,Donut de Chocolate,11,1.5,16.5
1559,Donut Relleno,1,2.0,2.0
1559,Bretzel Dulce,8,2.0,16.0
1559,Tiramisú Individual,12,4.5,54.0
1559,Galleta de Mantequilla,9,1.0,9.0
1559,Pan de Chocolate,9,2.0,18.0
1559,Tarta de Chocolate,2,16.0,32.0
1560,Napolitana de Crema,12,2.5,30.0
1560,Bombón de Chocolate,7,0.8,5.6
1560,Donut de Chocolate,5,1.5,7.5
1560,Tarta de Frutas,11,18.0,198.0
1560,Tarta Red Velvet,10,20.0,200.0
1560,Tarta de Limón,5,15.0,75.0
1560,Tarta de Café,9,16.0,144.0
1561,Berlina de Chocolate,7,2.0,14.0
1561,Galleta de Coco,8,1.2,9.6
1561,Galleta de Almendra,12,1.2,14.4
1561,Profiterol,10,1.5,15.0
1562,Napolitana de Chocolate,1,2.5,2.5
1562,Cheesecake Clásico,7,20.0,140.0
1562,Macaron de Frambuesa,4,1.5,6.0
1562,Magdalena Clásica,1,1.0,1.0
1563,Tarta de Manzana,2,15.0,30.0
1564,Croissant Clásico,12,2.5,30.0
1565,Donut de Chocolate,5,1.5,7.5
1565,Palmera Natural,4,2.0,8.0
1565,Pan de Chocolate,6,2.0,12.0
1565,Croissant de Almendras,1,3.5,3.5
1565,Bretzel Dulce,6,2.0,12.0
1565,Galleta de Mantequilla,8,1.0,8.0
1565,Roll de Chocolate,10,2.5,25.0
1566,Bretzel Dulce,3,2.0,6.0
1566,Macaron de Vainilla,9,1.5,13.5
1566,Berlina de Chocolate,7,2.0,14.0
1566,Napolitana de Chocolate,5,2.5,12.5
1566,Napolitana de Crema,3,2.5,7.5
1566,Eclair de Chocolate,5,3.5,17.5
1566,Profiterol,1,1.5,1.5
1567,Palmera de Chocolate,9,2.5,22.5
1567,Muffin de Arándanos,8,2.5,20.0
1567,Galleta de Almendra,1,1.2,1.2
1567,Muffin de Plátano,6,2.5,15.0
1568,Tarta de Frutas,12,18.0,216.0
1568,Mini Tarta de Frutas,5,5.0,25.0
1568,Roll de Canela,8,2.5,20.0
1568,Pan de Leche,5,1.0,5.0
1568,Tarta de Manzana,5,15.0,75.0
1568,Magdalena de Chocolate,2,1.2,2.4
1568,Cheesecake Clásico,10,20.0,200.0
1568,Galleta de Mantequilla,10,1.0,10.0
1569,Tarta Red Velvet,10,20.0,200.0
1569,Tarta de Manzana,6,15.0,90.0
1569,Galleta de Coco,7,1.2,8.4
1569,Tarta de Frutas,7,18.0,126.0
1569,Magdalena de Chocolate,3,1.2,3.6
1570,Muffin de Plátano,3,2.5,7.5
1570,Bretzel Dulce,9,2.0,18.0
1570,Galleta de Jengibre,2,1.5,3.0
1570,Galleta de Coco,9,1.2,10.8
1571,Galleta de Chocolate,9,1.0,9.0
1571,Muffin de Chocolate,2,2.5,5.0
1571,Tarta de Manzana,4,15.0,60.0
1571,Galleta de Coco,4,1.2,4.8
1571,Galleta de Mantequilla,2,1.0,2.0
1571,Roll de Canela,2,2.5,5.0
1572,Macaron de Vainilla,1,1.5,1.5
1573,Croissant de Almendras,11,3.5,38.5
1573,Muffin de Arándanos,5,2.5,12.5
1573,Berlina de Chocolate,8,2.0,16.0
1573,Donut Glaseado,11,1.5,16.5
1574,Rosquilla de Anís,3,1.0,3.0
1574,Cheesecake de Oreo,10,22.0,220.0
1574,Pan de Chocolate,6,2.0,12.0
1575,Berlina de Crema,9,2.0,18.0
1575,Tarta de Manzana,7,15.0,105.0
1575,Roll de Chocolate,9,2.5,22.5
1576,Donut Glaseado,6,1.5,9.0
1576,Croissant de Chocolate,2,3.0,6.0
1577,Palmera Natural,10,2.0,20.0
1577,Macaron de Pistacho,8,1.5,12.0
1577,Tarta de Chocolate,4,16.0,64.0
1577,Muffin de Chocolate,6,2.5,15.0
1577,Bretzel Dulce,3,2.0,6.0
1577,Tarta de Frutas,2,18.0,36.0
1577,Palmera de Chocolate,8,2.5,20.0
1577,Tarta de Café,12,16.0,192.0
1578,Eclair de Chocolate,11,3.5,38.5
1578,Tarta de Café,4,16.0,64.0
1578,Galleta de Almendra,10,1.2,12.0
1578,Rosquilla de Anís,2,1.0,2.0
1579,Palmera Natural,1,2.0,2.0
1579,Cheesecake Clásico,10,20.0,200.0
1579,Eclair de Vainilla,1,3.5,3.5
1579,Tarta de Café,7,16.0,112.0
1579,Strudel de Manzana,5,3.5,17.5
1579,Bretzel Dulce,7,2.0,14.0
1579,Bombón de Chocolate,2,0.8,1.6
1580,Tarta de Frutas,9,18.0,162.0
1580,Donut Relleno,9,2.0,18.0
1580,Macaron de Chocolate,11,1.5,16.5
1580,Pan de Chocolate,1,2.0,2.0
1580,Bretzel Dulce,6,2.0,12.0
1580,Muffin de Chocolate,4,2.5,10.0
1581,Rosquilla de Anís,10,1.0,10.0
1581,Galleta de Mantequilla,4,1.0,4.0
1581,Eclair de Chocolate,11,3.5,38.5
1581,Macaron de Vainilla,1,1.5,1.5
1581,Tarta de Café,2,16.0,32.0
1582,Galleta de Chocolate,6,1.0,6.0
1582,Eclair de Vainilla,9,3.5,31.5
1582,Palmera de Chocolate,8,2.5,20.0
1582,Galleta de Coco,8,1.2,9.6
1582,Magdalena de Chocolate,10,1.2,12.0
1582,Profiterol,7,1.5,10.5
1582,Galleta de Avena,7,1.0,7.0
1583,Muffin de Chocolate,7,2.5,17.5
1583,Macaron de Chocolate,5,1.5,7.5
1583,Tarta de Frutas,1,18.0,18.0
1583,Berlina de Chocolate,11,2.0,22.0
1583,Muffin de Plátano,1,2.5,2.5
1584,Napolitana de Chocolate,3,2.5,7.5
1584,Magdalena Clásica,7,1.0,7.0
1585,Muffin de Plátano,6,2.5,15.0
1586,Muffin de Chocolate,9,2.5,22.5
1586,Croissant de Chocolate,8,3.0,24.0
1586,Galleta de Chocolate,3,1.0,3.0
1586,Palmera Natural,9,2.0,18.0
1586,Galleta de Avena,7,1.0,7.0
1587,Napolitana de Crema,3,2.5,7.5
1587,Bombón de Chocolate,1,0.8,0.8
1587,Palmera de Chocolate,1,2.5,2.5
1587,Galleta de Jengibre,4,1.5,6.0
1587,Muffin de Plátano,12,2.5,30.0
1587,Eclair de Vainilla,9,3.5,31.5
1588,Tarta de Frutas,4,18.0,72.0
1588,Galleta de Jengibre,3,1.5,4.5
1588,Tarta de Limón,8,15.0,120.0
1588,Profiterol,7,1.5,10.5
1588,Pan de Leche,2,1.0,2.0
1588,Croissant de Almendras,9,3.5,31.5
1589,Tarta de Frutas,2,18.0,36.0
1589,Cheesecake de Oreo,12,22.0,264.0
1589,Rosquilla de Anís,5,1.0,5.0
1589,Tarta de Manzana,3,15.0,45.0
1589,Cheesecake de Fresa,7,22.0,154.0
1589,Galleta de Chocolate,9,1.0,9.0
1589,Palmera de Chocolate,2,2.5,5.0
1589,Tiramisú Individual,7,4.5,31.5
1590,Bretzel Dulce,1,2.0,2.0
1590,Roll de Canela,4,2.5,10.0
1591,Roll de Chocolate,6,2.5,15.0
1591,Palmera de Chocolate,1,2.5,2.5
1591,Donut de Chocolate,10,1.5,15.0
1591,Galleta de Jengibre,1,1.5,1.5
1591,Palmera Natural,12,2.0,24.0
1591,Brownie,2,3.0,6.0
1591,Croissant de Chocolate,12,3.0,36.0
1592,Tarta de Café,12,16.0,192.0
1592,Berlina de Chocolate,8,2.0,16.0
1593,Galleta de Almendra,8,1.2,9.6
1593,Bretzel Dulce,8,2.0,16.0
1594,Napolitana de Chocolate,8,2.5,20.0
1594,Macaron de Chocolate,9,1.5,13.5
1594,Galleta de Jengibre,5,1.5,7.5
1594,Magdalena Clásica,11,1.0,11.0
1594,Magdalena de Chocolate,6,1.2,7.2
1594,Tarta Red Velvet,6,20.0,120.0
1595,Croissant de Chocolate,6,3.0,18.0
1595,Galleta de Coco,5,1.2,6.0
1595,Magdalena de Chocolate,8,1.2,9.6
1595,Tarta de Café,12,16.0,192.0
1595,Pan de Chocolate,12,2.0,24.0
1595,Galleta de Almendra,8,1.2,9.6
1596,Galleta de Almendra,11,1.2,13.2
1596,Brownie,5,3.0,15.0
1596,Tarta de Manzana,11,15.0,165.0
1596,Napolitana de Chocolate,1,2.5,2.5
1596,Strudel de Manzana,11,3.5,38.5
1596,Muffin de Chocolate,9,2.5,22.5
1596,Tarta de Café,3,16.0,48.0
1597,Berlina de Crema,7,2.0,14.0
1598,Macaron de Vainilla,11,1.5,16.5
1598,Donut Relleno,8,2.0,16.0
1598,Strudel de Manzana,11,3.5,38.5
1599,Croissant de Almendras,11,3.5,38.5
